Marca,Sistema ,Modelo ,Modo ,Descripcion,Capacidad,Precio,Moneda
TRANE,VRF,MXZ-SM120TL-U1,Trane Mitsubishi-UL-Smart Multi-Condensadoras,UL Smart Multi Outdoor Std 120K BTU R454B 208 / 230-1-60,,34769,USD
TRANE,VRF,PLFY-EL12NEMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Smart Multi Cassette 3 x 3 12000 MBH R454 (no incluye panel),,5384,USD
TRANE,VRF,PLFY-EL15NEMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Smart Multi Cassette 3 x 3 15000 MBH R454 (no incluye panel),,5753,USD
TRANE,VRF,PLFY-EL18NEMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Smart Multi Cassette 3 x 3 18000 MBH R454 (no incluye panel),,5971,USD
TRANE,VRF,PLFY-EL24NEMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Smart Multi Cassette 3 x 3 24000 MBH R454 (no incluye panel),,6732,USD
TRANE,VRF,PLFY-EL30NEMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Smart Multi Cassette 3 x 3 30000 MBH R454 (no incluye panel),,735,USD
TRANE,VRF,PLFY-EL36NEMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Smart Multi Cassette 3 x 3 36000 MBH R454 (no incluye panel),,9656,USD
TRANE,VRF,PLFY-EL48NEMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Smart Multi Cassette 3 x 3 48000 MBH R454 (no incluye panel),,10593,USD
TRANE,VRF,PLP-41EAEU,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 3 x 3,Grille with 3D i-see Sensor (required),,22,USD
TRANE,VRF,PLFY-L05NFMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 2 x 2,Smart Multi Cassette 2 x 2 5000 MBH R454 (no incluye panel),,4623,USD
TRANE,VRF,PLFY-L08NFMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 2 x 2,Smart Multi Cassette 2 x 2 8000 MBH R454 (no incluye panel),,4866,USD
TRANE,VRF,PLFY-L12NFMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 2 x 2,Smart Multi Cassette 2 x 2 12000 MBH R454 (no incluye panel),,514,USD
TRANE,VRF,PLFY-L15NFMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 2 x 2,Smart Multi Cassette 2 x 2 15000 MBH R454 (no incluye panel),,5419,USD
TRANE,VRF,PLFY-L18NFMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 2 x 2,Smart Multi Cassette 2 x 2 18000 MBH R454 (no incluye panel),,5723,USD
TRANE,VRF,SLP-18FAU,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Cassette 2 x 2,Grille (required),,775,USD
TRANE,VRF,PKFY-L04NLMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Smart Multi Wall-mounted 4000 MBH R454,,414,USD
TRANE,VRF,PKFY-L06NLMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Wall-mounted 6000 MBH R454,,4318,USD
TRANE,VRF,PKFY-L08NLMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Wall-mounted 8000 MBH R454,,4522,USD
TRANE,VRF,PKFY-L12NLMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Wall-mounted 12000 MBH R454,,4683,USD
TRANE,VRF,PKFY-L15NLMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Wall-mounted 15000 MBH R454,,4881,USD
TRANE,VRF,PKFY-L18NLMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Wall-mounted 18000 MBH R454,,5141,USD
TRANE,VRF,PKFY-L24NKMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Wall-mounted 24000 MBH R454,,5165,USD
TRANE,VRF,PKFY-L30NKMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Wall M,Smart Multi Wall-mounted 30000 MBH R454,,5606,USD
TRANE,VRF,PCFY-L15NKMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Ceiling Suspended,Smart Multi Ceiling Suspended 15000 MBH R454,,7167,USD
TRANE,VRF,PCFY-L24NKMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Ceiling Suspended,Smart Multi Ceiling Suspended 24000 MBH R454,,7791,USD
TRANE,VRF,PCFY-L30NKMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Ceiling Suspended,Smart Multi Ceiling Suspended 30000 MBH R454,,9596,USD
TRANE,VRF,PCFY-L36NKMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Ceiling Suspended,Smart Multi Ceiling Suspended 36000 MBH R454,,11668,USD
TRANE,VRF,PEFY-L06NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 6000 MBH R454,,6509,USD
TRANE,VRF,PEFY-L08NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 8000 MBH R454,,6752,USD
TRANE,VRF,PEFY-L12NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 12000 MBH R454,,7255,USD
TRANE,VRF,PEFY-L15NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 15000 MBH R454,,7634,USD
TRANE,VRF,PEFY-L18NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 18000 MBH R454,,8004,USD
TRANE,VRF,PEFY-L24NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 24000 MBH R454,,875,USD
TRANE,VRF,PEFY-L27NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 27000 MBH R454,,9114,USD
TRANE,VRF,PEFY-L30NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 30000 MBH R454,,9482,USD
TRANE,VRF,PEFY-L36NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 36000 MBH R454,,10249,USD
TRANE,VRF,PEFY-L48NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 48000 MBH R454,,11734,USD
TRANE,VRF,PEFY-L54NMAU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Mid Static,Smart Multi Mid Static Ducted 54000 MBH R454,,12473,USD
TRANE,VRF,PEFY-L06NMSU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Low Static,Smart Multi Low Static Ducted 6000 MBH R454,,5793,USD
TRANE,VRF,PEFY-L08NMSU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Low Static,Smart Multi Low Static Ducted 8000 MBH R454,,5971,USD
TRANE,VRF,PEFY-L12NMSU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Low Static,Smart Multi Low Static Ducted 12000 MBH R454,,6262,USD
TRANE,VRF,PEFY-L15NMSU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Low Static,Smart Multi Low Static Ducted 15000 MBH R454,,6762,USD
TRANE,VRF,PEFY-L18NMSU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Low Static,Smart Multi Low Static Ducted 18000 MBH R454,,7002,USD
TRANE,VRF,PEFY-L24NMSU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Low Static,Smart Multi Low Static Ducted 24000 MBH R454,,7528,USD
TRANE,VRF,PVFY-L08NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 8000 MBH R454,,8104,USD
TRANE,VRF,PVFY-L12NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 12000 MBH R454,,845,USD
TRANE,VRF,PVFY-L18NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 18000 MBH R454,,8773,USD
TRANE,VRF,PVFY-L24NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 24000 MBH R454,,9696,USD
TRANE,VRF,PVFY-L30NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 30000 MBH R454,,10452,USD
TRANE,VRF,PVFY-L36NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 36000 MBH R454,,11143,USD
TRANE,VRF,PVFY-L48NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 48000 MBH R454,,12851,USD
TRANE,VRF,PVFY-L54NAMU-A,Trane Mitsubishi-UL-Smart Multi-Evaporadoras-SM Air Handler,Smart Multi Air Handler 54000 MBH R454,,14116,USD
TRANE,VRF,TPKFYP004LM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,4 KBTU - Wall Mounted (R32),,422,USD
TRANE,VRF,TPKFYP006LM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,6 KBTU - Wall Mounted (R32),,442,USD
TRANE,VRF,TPKFYP008LM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,8 KBTU - Wall Mounted (R32),,4605,USD
TRANE,VRF,TPKFYP012LM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,12 KBTU - Wall Mounted (R32),,478,USD
TRANE,VRF,TPKFYP015LM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,15 KBTU - Wall Mounted (R32),,5,USD
TRANE,VRF,TPKFYP018LM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,18 KBTU - Wall Mounted (R32),,516,USD
TRANE,VRF,TPKFYP024KM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,24 KBTU - Wall Mounted (R32),,53,USD
TRANE,VRF,TPKFYP030KM1M0A,Trane Mitsubishi-UL-GenX-Wall Mounted,30 KBTU - Wall Mounted (R32),,5735,USD
TRANE,VRF,TPLFYP005FM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,5 KBTU - 4-Way Cassette (R32),,4737,USD
TRANE,VRF,TPLFYP008FM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,8 KBTU - 4-Way Cassette (R32),,4988,USD
TRANE,VRF,TPLFYP012FM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,12 KBTU - 4-Way Cassette (R32),,5266,USD
TRANE,VRF,TPLFYP015FM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,15 KBTU - 4-Way Cassette (R32),,5557,USD
TRANE,VRF,TPLFYP018FM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,18 KBTU - 4-Way Cassette (R32),,5861,USD
TRANE,VRF,TPLFYP006EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,6 KBTU - 4-Way Cassette (R32),,4895,USD
TRANE,VRF,TPLFYP008EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,8 KBTU - 4-Way Cassette (R32),,5074,USD
TRANE,VRF,TPLFYP012EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,12 KBTU - 4-Way Cassette (R32),,5517,USD
TRANE,VRF,TPLFYP015EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,15 KBTU - 4-Way Cassette (R32),,5894,USD
TRANE,VRF,TPLFYP018EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,18 KBTU - 4-Way Cassette (R32),,6113,USD
TRANE,VRF,TPLFYP024EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,24 KBTU - 4-Way Cassette (R32),,69,USD
TRANE,VRF,TPLFYP030EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,30 KBTU - 4-Way Cassette (R32),,7541,USD
TRANE,VRF,TPLFYP036EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,36 KBTU - 4-Way Cassette (R32),,989,USD
TRANE,VRF,TPLFYP048EM1M0A,Trane Mitsubishi-UL-GenX-Cassette-4 Way,48 KBTU - 4-Way Cassette (R32),,10882,USD
TRANE,VRF,TPMFYP006CM1M0A,Trane Mitsubishi-UL-GenX-Cassette-1 Way,6 KBTU - 1-Way Cassette (R32),,5716,USD
TRANE,VRF,TPMFYP008CM1M0A,Trane Mitsubishi-UL-GenX-Cassette-1 Way,8 KBTU - 1-Way Cassette (R32),,602,USD
TRANE,VRF,TPMFYP012CM1M0A,Trane Mitsubishi-UL-GenX-Cassette-1 Way,12 KBTU - 1-Way Cassette (R32),,6543,USD
TRANE,VRF,TPMFYP015CM1M0A,Trane Mitsubishi-UL-GenX-Cassette-1 Way,15 KBTU - 1-Way Cassette (R32),,6913,USD
TRANE,VRF,TPMFYP018CM1M0A,Trane Mitsubishi-UL-GenX-Cassette-1 Way,18 KBTU - 1-Way Cassette (R32),,7793,USD
TRANE,VRF,TPEFYP006MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,6 KBTU - Horizontal Ducted (R32),,6662,USD
TRANE,VRF,TPEFYP008MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,8 KBTU - Horizontal Ducted (R32),,692,USD
TRANE,VRF,TPEFYP012MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,12 KBTU - Horizontal Ducted (R32),,7429,USD
TRANE,VRF,TPEFYP015MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,15 KBTU - Horizontal Ducted (R32),,7819,USD
TRANE,VRF,TPEFYP018MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,18 KBTU - Horizontal Ducted (R32),,8203,USD
TRANE,VRF,TPEFYP024MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,24 KBTU - Horizontal Ducted (R32),,8964,USD
TRANE,VRF,TPEFYP027MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,27 KBTU - Horizontal Ducted (R32),,9347,USD
TRANE,VRF,TPEFYP030MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,30 KBTU - Horizontal Ducted (R32),,9731,USD
TRANE,VRF,TPEFYP036MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,36 KBTU - Horizontal Ducted (R32),,10498,USD
TRANE,VRF,TPEFYP048MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,48 KBTU - Horizontal Ducted (R32),,12033,USD
TRANE,VRF,TPEFYP054MA1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,54 KBTU - Horizontal Ducted (R32),,128,USD
TRANE,VRF,TPEFYP006MS1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,6 KBTU - Horizontal Ducted (R32),,5934,USD
TRANE,VRF,TPEFYP008MS1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,8 KBTU - Horizontal Ducted (R32),,6119,USD
TRANE,VRF,TPEFYP012MS1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,12 KBTU - Horizontal Ducted (R32),,641,USD
TRANE,VRF,TPEFYP015MS1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,15 KBTU - Horizontal Ducted (R32),,6926,USD
TRANE,VRF,TPEFYP018MS1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,18 KBTU - Horizontal Ducted (R32),,7197,USD
TRANE,VRF,TPEFYP024MS1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,24 KBTU - Horizontal Ducted (R32),,77,USD
TRANE,VRF,TPEFYP015MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,15 KBTU - Horizontal Ducted (R32),,8123,USD
TRANE,VRF,TPEFYP018MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,18 KBTU - Horizontal Ducted (R32),,8434,USD
TRANE,VRF,TPEFYP024MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,24 KBTU - Horizontal Ducted (R32),,8891,USD
TRANE,VRF,TPEFYP027MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,27 KBTU - Horizontal Ducted (R32),,9559,USD
TRANE,VRF,TPEFYP030MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,30 KBTU - Horizontal Ducted (R32),,10075,USD
TRANE,VRF,TPEFYP036MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,36 KBTU - Horizontal Ducted (R32),,11199,USD
TRANE,VRF,TPEFYP048MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,48 KBTU - Horizontal Ducted (R32),,12231,USD
TRANE,VRF,TPEFYP054MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,54 KBTU - Horizontal Ducted (R32),,13488,USD
TRANE,VRF,TPEFYP072MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,72 KBTU - Horizontal Ducted (R32),,15982,USD
TRANE,VRF,TPEFYP096MH1M0A,Trane Mitsubishi-UL-GenX-Horitontal Ducted,96 KBTU - Horizontal Ducted (R32),,18264,USD
TRANE,VRF,PZ-70CSW-E,Trane Mitsubishi-Accesorios-Individual Controllers,CO2 SENSOR WALL MOUNT LOSSNAY,,2078,USD
TRANE,VRF,TE-C400A,Trane Mitsubishi-Accesorios-Individual Controllers,Centralized Controller,,1745,USD
TRANE,VRF,FBH2-1,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box and Long-Life Filter (MERV 13),,1233,USD
TRANE,VRF,TW-C50A,Trane Mitsubishi-Accesorios-Individual Controllers,Centralized Controller,,1245,USD
TRANE,VRF,FBH2-2,Trane Mitsubishi-Accesorios-Individual Controllers,FILTER RACK W/MERV13 FILTER 27&30NMHU-E2,,143,USD
TRANE,VRF,FBH2-3,Trane Mitsubishi-Accesorios-Individual Controllers,FILTER BOX AND LONG-LIFE FILTER (MERV 13),,1665,USD
TRANE,VRF,FBH4-4,Trane Mitsubishi-Accesorios-Individual Controllers,FILTER RACK W/MERV 13 FILTER 72&96/NMHSU,,2314,USD
TRANE,VRF,FBHO2-3,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box and Long-Life Filter (MERV 13),,393,USD
TRANE,VRF,FBHO2-4,Trane Mitsubishi-Accesorios-Individual Controllers,LARGE PEFY-OA FILTER BOX,,4649,USD
TRANE,VRF,FBL1-1,Trane Mitsubishi-Accesorios-Individual Controllers,FILTER BOX (INCLUDES MERV 8 FILTER),,648,USD
TRANE,VRF,FBL1-2,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box with MERV 8 Filter,,850,USD
TRANE,VRF,FBL1-3,Trane Mitsubishi-Accesorios-Individual Controllers,FILTER BOX (INCLUDES MERV 8 FILTER),,975,USD
TRANE,VRF,FBM2-1-A,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box with MERV 13 Filter,,1207,USD
TRANE,VRF,FBM2-2-A,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box with MERV 13 Filter,,1432,USD
TRANE,VRF,FBM2-3-A,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box with MERV 13 Filter,,1672,USD
TRANE,VRF,FBM2-4-A,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box with MERV 13 Filter,,1987,USD
TRANE,VRF,FBM2-5-A,Trane Mitsubishi-Accesorios-Individual Controllers,Filter Box with MERV 13 Filter,,2263,USD
TRANE,VRF,LIC-BACNET-EXPANS,Trane Mitsubishi-Accesorios-Individual Controllers,BACnet Expansion-Expansion Controller license for TE-50A and TW-50A. Ordenarse junto a la Licencia Master para precio de $1 ,,1,USD
TRANE,VRF,LIC-BACNET-MASTER,Trane Mitsubishi-Accesorios-Individual Controllers,Bacnet-Master Controller license for TE-200A and TW-50A,,6998,USD
TRANE,VRF,LIC-CHARGE-EXPANS,Trane Mitsubishi-Accesorios-Individual Controllers,Tenant Billing for Expansion Controllers-Expansion Controller license for TE-50A and TW-50A. Ordenarse junto a la Licencia Master para precio de $1 ,,1,USD
TRANE,VRF,LIC-CHARGE-MASTER,Trane Mitsubishi-Accesorios-Individual Controllers,Tenant Billing-Master Controller license for TE-200A,,3334,USD
TRANE,VRF,LIC-PWEB-EXPANS,Trane Mitsubishi-Accesorios-Individual Controllers,Personal Web Browser for Expansion Controllers-Expansion Controller license for TE-50A and TW-50A. Ordenarse junto a la Licencia Master para precio de $1 ,,1,USD
TRANE,VRF,LIC-PWEB-MASTER,Trane Mitsubishi-Accesorios-Individual Controllers,Personal Web Browser-Master Controller license for TE-200A and TW-50A,,445,USD
TRANE,VRF,PAC-AH001-1,Trane Mitsubishi-Accesorios-Individual Controllers,AHU Controller,,2663,USD
TRANE,VRF,PAC-LV120AC-1,Trane Mitsubishi-Accesorios-Individual Controllers,LEV ASSEMBLY,,3998,USD
TRANE,VRF,PAC-LV24AC-1,Trane Mitsubishi-Accesorios-Individual Controllers,LEV ASSEMBLY,,1331,USD
TRANE,VRF,PAC-LV48AC-1,Trane Mitsubishi-Accesorios-Individual Controllers,LEV ASSEMBLY,,166,USD
TRANE,VRF,PAC-LV60AC-1,Trane Mitsubishi-Accesorios-Individual Controllers,LEV ASSEMBLY,,1998,USD
TRANE,VRF,PAC-LV96AC-1,Trane Mitsubishi-Accesorios-Individual Controllers,LEV ASSEMBLY,,3314,USD
TRANE,VRF,PAC-SE1ME-E,Trane Mitsubishi-Accesorios-Individual Controllers,Corner 3D i-see sensor for PLFY-P VEM,,516,USD
TRANE,VRF,PAC-SC51KUA-J,Trane Mitsubishi-Accesorios-Individual Controllers,Power supply for TC-24B-J,,1924,USD
TRANE,VRF,PAC-SF46EPA-G,Trane Mitsubishi-Accesorios-Individual Controllers,Transmission Booster RoHS2 compliant,,3516,USD
TRANE,VRF,PAC-SH51SP-E,Trane Mitsubishi-Accesorios-Individual Controllers,Air Outlet Shutter Plates (1 Set = 2 Pieces) 4-WAY CASSETTE,,66,USD
TRANE,VRF,PAC-SH59KF-E,Trane Mitsubishi-Accesorios-Individual Controllers,High Efficiency Filter Element,,783,USD
TRANE,VRF,PAC-SDW01RC-1,Trane Mitsubishi-Accesorios-Individual Controllers,*Retired * Simple ductless wired Remote Controller,,705,USD
TRANE,VRF,PAC-UKPRC001-CN-1,Trane Mitsubishi-Accesorios-Individual Controllers,Power supplies and auxiliary components,,1219,USD
TRANE,VRF,PAC-SDW01RC-2,Trane Mitsubishi-Accesorios-Individual Controllers,Control Simple direct wired Remote Controller,,705,USD
TRANE,VRF,PAC-US445CN-1,Trane Mitsubishi-Accesorios-Individual Controllers,Thermostat Interface,,679,USD
TRANE,VRF,PAC-USCMS-MN-1,Trane Mitsubishi-Accesorios-Individual Controllers,Maintenance Tool Interface,,1491,USD
TRANE,VRF,PAC-USWHS002-WF-2,Trane Mitsubishi-Accesorios-Individual Controllers,Wireless Interface 2-Kumo Cloud,,653,USD
TRANE,VRF,PAC-YG72CWL-J,Trane Mitsubishi-Accesorios-Individual Controllers,AE-200 & AE-50 Surface cover with USB port,,1088,USD
TRANE,VRF,PAC-YG82TB-J,Trane Mitsubishi-Accesorios-Individual Controllers,AE-200 & AE-50 Mounting Attachment (for wall surface),,725,USD
TRANE,VRF,PAC-YG84UTB-J,Trane Mitsubishi-Accesorios-Individual Controllers,AE-200 & AE-50 Electrical Box,,455,USD
TRANE,VRF,PAC-YG86TK-J,Trane Mitsubishi-Accesorios-Individual Controllers,TE-200 & TE-50 Mounting Kit (for control panel),,482,USD
TRANE,VRF,PAR-FA32MA-W,Trane Mitsubishi-Accesorios-Individual Controllers,Wireless MA Receiver *reemplaza a PAR-SR32MA-W*,,423,USD
TRANE,VRF,PAR-SL93B-E,Trane Mitsubishi-Accesorios-Individual Controllers,Wireless Receiver Kit,,448,USD
TRANE,VRF,PZ-43SMF-E,Trane Mitsubishi-Accesorios-Individual Controllers,Lossnay ERV Remote Controller,,751,USD
TRANE,VRF,TAC-YT53CRAU-J,Trane Mitsubishi-Accesorios-Individual Controllers,Simple MA Remote Controller,,462,USD
TRANE,VRF,TAR-42MAAUB,Trane Mitsubishi-Accesorios-Individual Controllers,*Retired* Wired MA Remote Controller,,897,USD
TRANE,VRF,TAR-43MAAUB,Trane Mitsubishi-Accesorios-Individual Controllers,Deluxe MA Wired Remote Controller,,897,USD
TRANE,VRF,TAR-40MAAU,Trane Mitsubishi-Accesorios-Individual Controllers,*Phasing Out* WIRED MA REMOTE CONTROLLER - TRANE,,831,USD
TRANE,VRF,TAR-CT01MAU-SB,Trane Mitsubishi-Accesorios-Individual Controllers,Wired Color touchscreen MA remote controller (Bluetooth),,942,USD
TRANE,VRF,TAR-FL32MA-E,Trane Mitsubishi-Accesorios-Individual Controllers,Wireless MA Remote Controller,,264,USD
TRANE,VRF,TAR-U01MEDU-K,Trane Mitsubishi-Accesorios-Individual Controllers,SmartME Remote Controller - Backlit Touchscreen,,830,USD
TRANE,VRF,TAR-W21MAA-J,Trane Mitsubishi-Accesorios-Individual Controllers,PWFY Controller,,798,USD
TRANE,VRF,TC-24B-J,Trane Mitsubishi-Accesorios-Individual Controllers,TC-24 Centralized controller only,,4088,USD
TRANE,VRF,TE-50A,Trane Mitsubishi-Accesorios-Individual Controllers,TE-50 Expansion Controller,,1343,USD
TRANE,VRF,TZ-62DR-EA,Trane Mitsubishi-Accesorios-Individual Controllers,Lossnay ERV Remote Controller *reemplaza a TZ-60DR-E*,,1018,USD
TRANE,VRF,CMY-ER100CBK,Trane Mitsubishi-AccesoriosTwinning Kits,R2-Series Air Source TWINNING KIT (PURY-T/YLMU),,1251,USD
TRANE,VRF,CMY-ER200CBK,Trane Mitsubishi-AccesoriosTwinning Kits,R2-Series Air Source TWINNING KIT (PURY-T/YLMU),,1285,USD
TRANE,VRF,CMY-R100CBK2,Trane Mitsubishi-AccesoriosTwinning Kits,R2-Series Air Source TWINNING KIT FOR PURY,,1371,USD
TRANE,VRF,CMY-R100XLCBK,Trane Mitsubishi-AccesoriosTwinning Kits,R2-Series Air Source TWINNING KIT (FOR R2 XL MODULES),,1397,USD
TRANE,VRF,CMY-R160-J1,Trane Mitsubishi-AccesoriosTwinning Kits,BC Controller,,462,USD
TRANE,VRF,CMY-R100NCBK,Trane Mitsubishi-AccesoriosTwinning Kits,TWINNING KIT (PURY-HP144Y/TSNU-A),,1752,USD
TRANE,VRF,CMY-R200NCBK,Trane Mitsubishi-AccesoriosTwinning Kits,R2-Series Air Source N-Generation,,1821,USD
TRANE,VRF,CMY-R304S-G1,Trane Mitsubishi-AccesoriosTwinning Kits,REDUCER KA1 TYPE BC CONTROLLER,,462,USD
TRANE,VRF,CMY-R320C-J,Trane Mitsubishi-AccesoriosTwinning Kits,TWINNING PIPE KIT,,514,USD
